irrévérentes			irrévérentes	ADJ	ADJ				0.05	0.05	0.05																									
irrévérents			irrévérents	ADJ	ADJ				0.05	0.05	0.05																									
irréversibilités			irréversibilités	NOM	NOM	f			0.05	0.05	0.05																									
irrigables			irrigables	ADJ	ADJ				0.05	0.05	0.05																									
irritabilités		i.ʁi.ta.bi.li.te	irritabilités	NOM	NOM	f			0.05	0.05	0.05																									
irritatifs			irritatifs	ADJ	ADJ				0.05	0.05	0.05																									
irritative			irritative	ADJ	ADJ				0.05	0.05	0.05																									
irritatives			irritatives	ADJ	ADJ				0.05	0.05	0.05																									
irrotationnel			irrotationnel	ADJ	ADJ				0.05	0.05	0.05																									
irrotationnelle		i.ʁɔ.ta.sjɔ.nɛl	irrotationnelle	ADJ	ADJ				0.05	0.05	0.05																									
irrotationnelles			irrotationnelles	ADJ	ADJ				0.05	0.05	0.05																									
irrotationnels			irrotationnels	ADJ	ADJ				0.05	0.05	0.05																									
irrumation		i.ʁy.ma.sjɔ̃	irrumation	NOM	NOM	f			0.05	0.05	0.05																									
irrumations			irrumations	NOM	NOM				0.05	0.05	0.05																									
isallobare		i.za.lɔ.baʁ	isallobare	NOM	NOM	f			0.05	0.05	0.05																									
isapostole		i.za.pɔs.tɔl	isapostole	NOM	NOM				0.05	0.05	0.05																									
isapostolicité		i.za.pɔs.tɔ.li.si.te	isapostolicité	NOM	NOM	f			0.05	0.05	0.05																									
isapostolique			isapostolique	ADJ	ADJ				0.05	0.05	0.05																									
isapôtre		i.za.potʁ	isapôtre	NOM	NOM	m			0.05	0.05	0.05																									
isapôtresse		i.za.po.tʁɛs	isapôtresse	NOM	NOM	f			0.05	0.05	0.05																									
isard		i.zaʁ	isard	NOM	NOM	m			0.05	0.05	0.05																									
isards			isards	NOM	NOM				0.05	0.05	0.05																									
ischémies			ischémies	NOM	NOM	f			0.05	0.05	0.05																									
ischiadique			ischiadique	ADJ	ADJ				0.05	0.05	0.05																									
ischiadiques			ischiadiques	ADJ	ADJ				0.05	0.05	0.05																									
ischion		is.kjɔ̃	ischion	NOM	NOM	m			0.05	0.05	0.05																									
isentropiques			isentropiques	ADJ	ADJ				0.05	0.05	0.05																									
isérois			isérois	ADJ	ADJ				0.05	0.05	0.05																									
iséroise		i.ze.ʁwaz	iséroise	ADJ	ADJ				0.05	0.05	0.05																									
iséroises			iséroises	ADJ	ADJ				0.05	0.05	0.05																									
isiaque			isiaque	ADJ	ADJ				0.05	0.05	0.05																									
isiaques			isiaques	ADJ	ADJ				0.05	0.05	0.05																									
isidorien			isidorien	ADJ	ADJ				0.05	0.05	0.05																									
isidorienne			isidorienne	ADJ	ADJ				0.05	0.05	0.05																									
isidoriennes			isidoriennes	ADJ	ADJ				0.05	0.05	0.05																									
isidoriens			isidoriens	ADJ	ADJ				0.05	0.05	0.05																									
islamisations			islamisations	NOM	NOM	f			0.05	0.05	0.05																									
islamismes			islamismes	NOM	NOM	m			0.05	0.05	0.05																									
islamologie			islamologie	NOM	NOM	f			0.05	0.05	0.05																									
islamologies			islamologies	NOM	NOM	f			0.05	0.05	0.05																									
islamologue			islamologue	NOM	NOM				0.05	0.05	0.05																									
islamologues			islamologues	NOM	NOM				0.05	0.05	0.05																									
islamophobies			islamophobies	NOM	NOM	f			0.05	0.05	0.05																									
ismaélienne			ismaélienne	NOM	NOM	f			0.05	0.05	0.05																									
ismaéliennes			ismaéliennes	NOM	NOM	f			0.05	0.05	0.05																									
isobare		i.zɔ.baʁ	isobare	NOM	NOM				0.05	0.05	0.05																									
isobariques			isobariques	ADJ	ADJ				0.05	0.05	0.05																									
isobarométrique		i.zɔ.ba.ʁɔ.me.tʁik	isobarométrique	ADJ	ADJ				0.05	0.05	0.05																									
isobarométriques			isobarométriques	ADJ	ADJ				0.05	0.05	0.05																									
isobathe		i.zɔ.bat	isobathe	NOM	NOM	f			0.05	0.05	0.05																									
isobornéol			isobornéol	NOM	NOM	m			0.05	0.05	0.05																									
isobutène			isobutène	NOM	NOM	m			0.05	0.05	0.05																									
isobutènes			isobutènes	NOM	NOM	m			0.05	0.05	0.05																									
isochore		i.zɔ.kɔʁ	isochore	NOM	NOM	f			0.05	0.05	0.05																									
isochromatique		i.zɔ.kʁɔ.ma.tik	isochromatique	ADJ	ADJ				0.05	0.05	0.05																									
isochrone		i.zɔ.kʁɔn	isochrone	ADJ	ADJ				0.05	0.05	0.05																									
isochronique		i.zɔ.kʁɔ.nik	isochronique	ADJ	ADJ				0.05	0.05	0.05																									
isochroniquement		i.zɔ.kʁɔ.nik.mɑ̃	isochroniquement	ADV	ADV				0.05	0.05	0.05																									
isochroniques			isochroniques	ADJ	ADJ				0.05	0.05	0.05																									
isoclinal			isoclinal	ADJ	ADJ				0.05	0.05	0.05																									
isocline			isocline	NOM	NOM	f			0.05	0.05	0.05																									
isodense			isodense	ADJ	ADJ				0.05	0.05	0.05																									
isodenses			isodenses	ADJ	ADJ				0.05	0.05	0.05																									
isodensité			isodensité	NOM	NOM	f			0.05	0.05	0.05																									
isodensités			isodensités	NOM	NOM	f			0.05	0.05	0.05																									
isodynamie			isodynamie	NOM	NOM	f			0.05	0.05	0.05																									
isodynamique			isodynamique	ADJ	ADJ				0.05	0.05	0.05																									
isoédrique		i.zɔ.e.dʁik	isoédrique	ADJ	ADJ				0.05	0.05	0.05																									
isoédriques			isoédriques	ADJ	ADJ				0.05	0.05	0.05																									
isoète		i.zo.ɛt	isoète	NOM	NOM	m			0.05	0.05	0.05																									
isoètes			isoètes	NOM	NOM				0.05	0.05	0.05																									
isoeugénol		i.zɔ.ø.ʒe.nɔl	isoeugénol	NOM	NOM	m			0.05	0.05	0.05																									
isoflavone			isoflavone	NOM	NOM	f			0.05	0.05	0.05																									
isofonctionnel			isofonctionnel	ADJ	ADJ				0.05	0.05	0.05																									
isofonctionnelle			isofonctionnelle	ADJ	ADJ				0.05	0.05	0.05																									
isofonctionnelles			isofonctionnelles	ADJ	ADJ				0.05	0.05	0.05																									
isofonctionnels			isofonctionnels	ADJ	ADJ				0.05	0.05	0.05																									
isoformes			isoformes	NOM	NOM				0.05	0.05	0.05																									
isogame		i.zɔ.ɡam	isogame	ADJ	ADJ				0.05	0.05	0.05																									
isogames			isogames	ADJ	ADJ				0.05	0.05	0.05																									
isogamie		i.zɔ.ɡa.mi	isogamie	NOM	NOM	m			0.05	0.05	0.05																									
isogamies			isogamies	NOM	NOM	m			0.05	0.05	0.05																									
isogène			isogène	ADJ	ADJ				0.05	0.05	0.05																									
isogènes			isogènes	ADJ	ADJ				0.05	0.05	0.05																									
isogéniques			isogéniques	ADJ	ADJ				0.05	0.05	0.05																									
isogéotherme			isogéotherme	NOM	NOM				0.05	0.05	0.05																									
isogéothermes			isogéothermes	NOM	NOM	m			0.05	0.05	0.05																									
isoglosse		i.zɔ.ɡlɔs	isoglosse	NOM	NOM	f			0.05	0.05	0.05																									
isogone		i.zɔ.ɡɔn	isogone	NOM	NOM	f			0.05	0.05	0.05																									
isohyète			isohyète	NOM	NOM	m			0.05	0.05	0.05																									
isohypse		i.zɔ.ips	isohypse	NOM	NOM	f			0.05	0.05	0.05																									
isolable			isolable	ADJ	ADJ				0.05	0.05	0.05																									
isolationnismes			isolationnismes	NOM	NOM	m			0.05	0.05	0.05																									
isolisme			isolisme	NOM	NOM	m			0.05	0.05	0.05																									
isolismes			isolismes	NOM	NOM	m			0.05	0.05	0.05																									
isologue			isologue	ADJ	ADJ				0.05	0.05	0.05																									
isologues			isologues	ADJ	ADJ				0.05	0.05	0.05																									
isomérase			isomérase	NOM	NOM	f			0.05	0.05	0.05																									
isoméries			isoméries	NOM	NOM	f			0.05	0.05	0.05																									
isomérique			isomérique	ADJ	ADJ				0.05	0.05	0.05																									
isomériques			isomériques	ADJ	ADJ				0.05	0.05	0.05																									
isomérisation		i.zɔ.me.ʁi.za.sjɔ̃	isomérisation	NOM	NOM	f			0.05	0.05	0.05																									
isomérisations			isomérisations	NOM	NOM	f			0.05	0.05	0.05																									
isomérismes			isomérismes	NOM	NOM	m			0.05	0.05	0.05																									
isomètre		i.zɔ.mɛtʁ	isomètre	ADJ	ADJ				0.05	0.05	0.05																									
isomètres			isomètres	ADJ	ADJ				0.05	0.05	0.05																									
isométries			isométries	NOM	NOM	f			0.05	0.05	0.05																									
isométriquement			isométriquement	ADV	ADV				0.05	0.05	0.05																									
isomorphie		i.zɔ.mɔʁ.fi	isomorphie	NOM	NOM	f			0.05	0.05	0.05																									
isomorphisme		i.zɔ.mɔʁ.fism	isomorphisme	NOM	NOM	m			0.05	0.05	0.05																									
isomorphismes			isomorphismes	NOM	NOM	m			0.05	0.05	0.05																									
isonomies			isonomies	NOM	NOM	f			0.05	0.05	0.05																									
isopalmitique			isopalmitique	ADJ	ADJ				0.05	0.05	0.05																									
isopalmitiques			isopalmitiques	ADJ	ADJ				0.05	0.05	0.05																									
isopentane		i.zɔ.pɛ̃.tan	isopentane	NOM	NOM	m			0.05	0.05	0.05																									
isopentanes			isopentanes	NOM	NOM	m			0.05	0.05	0.05																									
isopentènyl		i.zɔ.pɛ̃.tɛ.nil	isopentènyl	NOM	NOM	m			0.05	0.05	0.05																									
isopentènyls			isopentènyls	NOM	NOM				0.05	0.05	0.05																									
isopet		i.zɔ.pɛ	isopet	NOM	NOM	m			0.05	0.05	0.05																									
isopétale			isopétale	ADJ	ADJ				0.05	0.05	0.05																									
isopétales			isopétales	ADJ	ADJ				0.05	0.05	0.05																									
isophtalique			isophtalique	ADJ	ADJ				0.05	0.05	0.05																									
isophtaliques			isophtaliques	ADJ	ADJ				0.05	0.05	0.05																									
isophylle			isophylle	ADJ	ADJ				0.05	0.05	0.05																									
isophylles			isophylles	ADJ	ADJ				0.05	0.05	0.05																									
isopleure			isopleure	ADJ	ADJ				0.05	0.05	0.05																									
isopleures			isopleures	ADJ	ADJ				0.05	0.05	0.05																									
isoprènes			isoprènes	NOM	NOM				0.05	0.05	0.05																									
isoprénoïde			isoprénoïde	NOM	NOM				0.05	0.05	0.05																									
isoprénoïdes			isoprénoïdes	NOM	NOM				0.05	0.05	0.05																									
isopropyles			isopropyles	NOM	NOM				0.05	0.05	0.05																									
isopropyliques			isopropyliques	ADJ	ADJ				0.05	0.05	0.05																									
isoptère		i.zɔp.tɛʁ	isoptère	NOM	NOM	m			0.05	0.05	0.05																									
isoptères			isoptères	NOM	NOM	m			0.05	0.05	0.05																									
isorels			isorels	NOM	NOM				0.05	0.05	0.05																									
isoscédasticité		i.zɔ.se.das.ti.si.te	isoscédasticité	NOM	NOM	f			0.05	0.05	0.05																									
isoscédasticités			isoscédasticités	NOM	NOM	f			0.05	0.05	0.05																									
isoscédastique		i.zɔ.se.das.tik	isoscédastique	ADJ	ADJ				0.05	0.05	0.05																									
isoscédastiques			isoscédastiques	ADJ	ADJ				0.05	0.05	0.05																									
isoscèle			isoscèle	ADJ	ADJ				0.05	0.05	0.05																									
isoscèles			isoscèles	ADJ	ADJ				0.05	0.05	0.05																									
isoséiste		i.zɔ.se.ist	isoséiste	NOM	NOM				0.05	0.05	0.05																									
isosiste		i.zɔ.sist	isosiste	ADJ	ADJ				0.05	0.05	0.05																									
isostasie			isostasie	NOM	NOM	f			0.05	0.05	0.05																									
isostatique			isostatique	ADJ	ADJ				0.05	0.05	0.05																									
isostatiques			isostatiques	ADJ	ADJ				0.05	0.05	0.05																									
isostémone			isostémone	ADJ	ADJ				0.05	0.05	0.05																									
isostémones			isostémones	ADJ	ADJ				0.05	0.05	0.05																									
isosyllabique		i.zɔ.si.la.bik	isosyllabique	ADJ	ADJ				0.05	0.05	0.05																									
isosyllabiques			isosyllabiques	ADJ	ADJ				0.05	0.05	0.05																									
isothermie			isothermie	NOM	NOM	f			0.05	0.05	0.05																									
isothermiquement		i.zɔ.tɛʁ.mik.mɑ̃	isothermiquement	ADV	ADV				0.05	0.05	0.05																									
isothermiques			isothermiques	ADJ	ADJ				0.05	0.05	0.05																									
isotone		i.zɔ.tɔn	isotone	NOM	NOM				0.05	0.05	0.05																									
isotonie		i.zɔ.tɔ.ni	isotonie	NOM	NOM	f			0.05	0.05	0.05																									
isotopie		i.zɔ.tɔ.pi	isotopie	NOM	NOM	f			0.05	0.05	0.05																									
isotopies			isotopies	NOM	NOM	f			0.05	0.05	0.05																									
isotopomère		i.zɔ.tɔ.pɔ.mɛʁ	isotopomère	NOM	NOM	m			0.05	0.05	0.05																									
isotopomères			isotopomères	NOM	NOM	m			0.05	0.05	0.05																									
isotropies			isotropies	NOM	NOM	f			0.05	0.05	0.05																									
isotropique			isotropique	ADJ	ADJ				0.05	0.05	0.05																									
isotropiques			isotropiques	ADJ	ADJ				0.05	0.05	0.05																									
isotypique			isotypique	ADJ	ADJ				0.05	0.05	0.05																									
isotypiques			isotypiques	ADJ	ADJ				0.05	0.05	0.05																									
ispaghul		is.pa.ɡyl	ispaghul	NOM	NOM	m			0.05	0.05	0.05																									
ispahanais		is.pa.a.nɛ	ispahanais	ADJ	ADJ				0.05	0.05	0.05																									
ispravnik		is.pʁav.nik	ispravnik	NOM	NOM	m			0.05	0.05	0.05																									
issant			issant	ADJ	ADJ				0.05	0.05	0.05																									
isséen			isséen	ADJ	ADJ				0.05	0.05	0.05																									
isséenne		i.se.ɛn	isséenne	ADJ	ADJ				0.05	0.05	0.05																									
isséennes			isséennes	ADJ	ADJ				0.05	0.05	0.05																									
isséens			isséens	ADJ	ADJ				0.05	0.05	0.05																									
issoirien			issoirien	ADJ	ADJ				0.05	0.05	0.05																									
isthmes		ism	isthmes	NOM	NOM	m			0.05	0.05	0.05																									
isthmiques		ist.mik	isthmiques	ADJ	ADJ				0.05	0.05	0.05																									
itaconique			itaconique	ADJ	ADJ				0.05	0.05	0.05																									
itaconiques			itaconiques	ADJ	ADJ				0.05	0.05	0.05																									
italianisation		i.ta.lja.ni.za.sjɔ̃	italianisation	NOM	NOM	f			0.05	0.05	0.05																									
italianisations			italianisations	NOM	NOM	f			0.05	0.05	0.05																									
italianisme		i.ta.lja.nism	italianisme	NOM	NOM	m			0.05	0.05	0.05																									
italianité		i.ta.lja.ni.te	italianité	NOM	NOM	f			0.05	0.05	0.05																									
italianités			italianités	NOM	NOM	f			0.05	0.05	0.05																									
italicisation		i.ta.li.si.za.sjɔ̃	italicisation	NOM	NOM	f			0.05	0.05	0.05																									
italophile			italophile	ADJ	ADJ				0.05	0.05	0.05																									
italophiles			italophiles	ADJ	ADJ				0.05	0.05	0.05																									
italophobie		i.ta.lɔ.fɔ.bi	italophobie	NOM	NOM	f			0.05	0.05	0.05																									
italophobies			italophobies	NOM	NOM	f			0.05	0.05	0.05																									
italophone		i.ta.lɔ.fɔn	italophone	NOM	NOM				0.05	0.05	0.05																									
italophones		i.ta.lɔ.fɔn	italophones	NOM	NOM				0.05	0.05	0.05																									
itérateur		i.te.ʁa.tœʁ	itérateur	NOM	NOM	m			0.05	0.05	0.05																									
itérateurs			itérateurs	NOM	NOM				0.05	0.05	0.05																									
itérative			itérative	ADJ	ADJ				0.05	0.05	0.05																									
itérativement		i.te.ʁa.tiv.mɑ̃	itérativement	ADV	ADV				0.05	0.05	0.05																									
itéropare			itéropare	ADJ	ADJ				0.05	0.05	0.05																									
itéropares			itéropares	ADJ	ADJ				0.05	0.05	0.05																									
itéroparité			itéroparité	NOM	NOM	f			0.05	0.05	0.05																									
itéroparités			itéroparités	NOM	NOM	f			0.05	0.05	0.05																									
ithaquien		i.ta.kjɛ̃	ithaquien	ADJ	ADJ				0.05	0.05	0.05																									
ithyphalle		i.ti.fal	ithyphalle	NOM	NOM	m			0.05	0.05	0.05																									
ithyphallique		i.ti.fa.lik	ithyphallique	ADJ	ADJ				0.05	0.05	0.05																									
itinérances			itinérances	NOM	NOM	f			0.05	0.05	0.05																									
ituréen		i.ty.ʁe.ɛ̃	ituréen	ADJ	ADJ				0.05	0.05	0.05																									
iulacé		jy.la.se	iulacé	ADJ	ADJ				0.05	0.05	0.05																									
iulacée		jy.la.se	iulacée	ADJ	ADJ				0.05	0.05	0.05																									
iulacées			iulacées	ADJ	ADJ				0.05	0.05	0.05																									
iulacés			iulacés	ADJ	ADJ				0.05	0.05	0.05																									
ivette		i.vɛt	ivette	NOM	NOM	f			0.05	0.05	0.05																									
ivoirerie		i.vwa.ʁə.ʁi	ivoirerie	NOM	NOM	f			0.05	0.05	0.05																									
ivoireries			ivoireries	NOM	NOM				0.05	0.05	0.05																									
ivoiriennes			ivoiriennes	ADJ	ADJ				0.05	0.05	0.05																									
ivoiriens			ivoiriens	ADJ	ADJ				0.05	0.05	0.05																									
ivoirière		i.vwa.ʁjɛʁ	ivoirière	NOM	NOM				0.05	0.05	0.05																									
ivoirières			ivoirières	ADJ	ADJ				0.05	0.05	0.05																									
ivoiriers			ivoiriers	NOM	NOM				0.05	0.05	0.05																									
ivoirin		i.vwa.ʁɛ̃	ivoirin	ADJ	ADJ				0.05	0.05	0.05																									
ivoirité		i.vwa.ʁi.te	ivoirité	NOM	NOM	f			0.05	0.05	0.05																									
ivoirités			ivoirités	NOM	NOM	f			0.05	0.05	0.05																									
ivrognesses			ivrognesses	NOM	NOM	f			0.05	0.05	0.05																									
ixia			ixia	NOM	NOM	f			0.05	0.05	0.05																									
ixièmes		ik.sjɛm	ixièmes	ADJ	ADJ				0.05	0.05	0.05																									
ixode		ik.sɔd	ixode	NOM	NOM	m			0.05	0.05	0.05																									
jabisen		ʒa.bi.sɛn	jabisen	NOM	NOM	m			0.05	0.05	0.05																									
jabisens			jabisens	NOM	NOM	m			0.05	0.05	0.05																									
jablinois			jablinois	ADJ	ADJ				0.05	0.05	0.05																									
jablinoise		ʒa.bli.nwaz	jablinoise	ADJ	ADJ				0.05	0.05	0.05																									
jablinoises			jablinoises	ADJ	ADJ				0.05	0.05	0.05																									
jabotages			jabotages	NOM	NOM	m			0.05	0.05	0.05																									
jaboteur			jaboteur	NOM	NOM	m			0.05	0.05	0.05																									
jaboteurs			jaboteurs	NOM	NOM	m			0.05	0.05	0.05																									
jaboteuse			jaboteuse	NOM	NOM	f			0.05	0.05	0.05																									
jaboteuses			jaboteuses	NOM	NOM	f			0.05	0.05	0.05																									
jabotière			jabotière	NOM	NOM	f			0.05	0.05	0.05																									
jabotières			jabotières	NOM	NOM	f			0.05	0.05	0.05																									
jabreillaud			jabreillaud	ADJ	ADJ				0.05	0.05	0.05																									
jabreillaude		ʒa.bʁɛ.jod	jabreillaude	ADJ	ADJ				0.05	0.05	0.05																									
jabreillaudes			jabreillaudes	ADJ	ADJ				0.05	0.05	0.05																									
jabreillauds			jabreillauds	ADJ	ADJ				0.05	0.05	0.05																									
jabrunais			jabrunais	ADJ	ADJ				0.05	0.05	0.05																									
jabrunaise		ʒa.bʁy.nɛz	jabrunaise	ADJ	ADJ				0.05	0.05	0.05																									
jabrunaises			jabrunaises	ADJ	ADJ				0.05	0.05	0.05																									
jacaltec		ʒa.kal.tɛk	jacaltec	NOM	NOM	m			0.05	0.05	0.05																									
jacaltèque		ʒa.kal.tɛk	jacaltèque	NOM	NOM	m			0.05	0.05	0.05																									
jacamar		ʒa.ka.maʁ	jacamar	NOM	NOM	m			0.05	0.05	0.05																									
jacarique			jacarique	ADJ	ADJ				0.05	0.05	0.05																									
jacariques			jacariques	ADJ	ADJ				0.05	0.05	0.05																									
jacassage			jacassage	NOM	NOM	m			0.05	0.05	0.05																									
jacassages			jacassages	NOM	NOM	m			0.05	0.05	0.05																									
jacassantes			jacassantes	ADJ	ADJ				0.05	0.05	0.05																									
jacasseuses		ʒa.ka.søz	jacasseuses	NOM	NOM	f			0.05	0.05	0.05																									
jacée		ʒa.se	jacée	NOM	NOM	f			0.05	0.05	0.05																									
jacées			jacées	NOM	NOM	f			0.05	0.05	0.05																									
jacent			jacent	ADJ	ADJ				0.05	0.05	0.05																									
jacents			jacents	ADJ	ADJ				0.05	0.05	0.05																									
jachimovite		ʒa.ki.mɔ.vit	jachimovite	NOM	NOM	f			0.05	0.05	0.05																									
jachimovites			jachimovites	NOM	NOM	f			0.05	0.05	0.05																									
jackette		ʒa.kɛt	jackette	NOM	NOM	f			0.05	0.05	0.05																									
jackettes			jackettes	NOM	NOM	f			0.05	0.05	0.05																									
jacksonesque			jacksonesque	ADJ	ADJ				0.05	0.05	0.05																									
jacksonesques			jacksonesques	ADJ	ADJ				0.05	0.05	0.05																									
jacksonien		dʒak.sɔ.njɛ̃	jacksonien	ADJ	ADJ				0.05	0.05	0.05																									
jackys			jackys	NOM	NOM	m			0.05	0.05	0.05																									
jacobées			jacobées	NOM	NOM	f			0.05	0.05	0.05																									
jacobien			jacobien	ADJ	ADJ				0.05	0.05	0.05																									
jacobiennes			jacobiennes	ADJ	ADJ				0.05	0.05	0.05																									
jacobiens			jacobiens	ADJ	ADJ				0.05	0.05	0.05																									
jacobines			jacobines	ADJ	ADJ				0.05	0.05	0.05																									
jacobinisme			jacobinisme	NOM	NOM	m			0.05	0.05	0.05																									
jacobinismes			jacobinismes	NOM	NOM	m			0.05	0.05	0.05																									
jaconas		ʒa.kɔ.na	jaconas	NOM	NOM	m			0.05	0.05	0.05																									
jacoumard			jacoumard	ADJ	ADJ				0.05	0.05	0.05																									
jacoumarde		ʒa.ku.maʁd	jacoumarde	ADJ	ADJ				0.05	0.05	0.05																									
jacoumardes			jacoumardes	ADJ	ADJ				0.05	0.05	0.05																									
jacoumards			jacoumards	ADJ	ADJ				0.05	0.05	0.05																									
jacquaire			jacquaire	ADJ	ADJ				0.05	0.05	0.05																									
jacquaires			jacquaires	ADJ	ADJ				0.05	0.05	0.05																									
jacquart			jacquart	NOM	NOM	f			0.05	0.05	0.05																									
jacquarts			jacquarts	NOM	NOM	f			0.05	0.05	0.05																									
jacquemard			jacquemard	ADJ	ADJ				0.05	0.05	0.05																									
jacquemarde		ʒak.maʁd	jacquemarde	ADJ	ADJ				0.05	0.05	0.05																									
jacquemardes			jacquemardes	ADJ	ADJ				0.05	0.05	0.05																									
jacquemards			jacquemards	ADJ	ADJ				0.05	0.05	0.05																									
jacquemarts			jacquemarts	NOM	NOM	m			0.05	0.05	0.05																									
jacquère			jacquère	NOM	NOM	f			0.05	0.05	0.05																									
jacquerette			jacquerette	NOM	NOM	f			0.05	0.05	0.05																									
jacquerettes			jacquerettes	NOM	NOM	f			0.05	0.05	0.05																									
jacqueries			jacqueries	NOM	NOM	f			0.05	0.05	0.05																									
jacquiers			jacquiers	NOM	NOM	m			0.05	0.05	0.05																									
jacquolandin			jacquolandin	ADJ	ADJ				0.05	0.05	0.05																									
jacquolandine		ʒa.kɔ.lɑ̃.din	jacquolandine	ADJ	ADJ				0.05	0.05	0.05																									
jacquolandines			jacquolandines	ADJ	ADJ				0.05	0.05	0.05																									
jacquolandins			jacquolandins	ADJ	ADJ				0.05	0.05	0.05																									
jacquots			jacquots	NOM	NOM	m			0.05	0.05	0.05																									
jactances			jactances	NOM	NOM	f			0.05	0.05	0.05																									
jaculatoires			jaculatoires	ADJ	ADJ				0.05	0.05	0.05																									
jacutais			jacutais	ADJ	ADJ				0.05	0.05	0.05																									
jacutaise		ʒa.ky.tɛz	jacutaise	ADJ	ADJ				0.05	0.05	0.05																									
jacutaises			jacutaises	ADJ	ADJ				0.05	0.05	0.05																									
jadaïque			jadaïque	ADJ	ADJ				0.05	0.05	0.05																									
jadaïques			jadaïques	ADJ	ADJ				0.05	0.05	0.05																									
jadéite			jadéite	NOM	NOM	f			0.05	0.05	0.05																									
jadéites			jadéites	NOM	NOM				0.05	0.05	0.05																									
jadien			jadien	ADJ	ADJ				0.05	0.05	0.05																									
jadienne		ʒa.djɛn	jadienne	ADJ	ADJ				0.05	0.05	0.05																									
jadiennes			jadiennes	ADJ	ADJ				0.05	0.05	0.05																									
jadiens			jadiens	ADJ	ADJ				0.05	0.05	0.05																									
jakusi			jakusi	NOM	NOM	m			0.05	0.05	0.05																									
jalapine			jalapine	NOM	NOM	f			0.05	0.05	0.05																									
jalapines			jalapines	NOM	NOM	f			0.05	0.05	0.05																									
jalapique			jalapique	ADJ	ADJ				0.05	0.05	0.05																									
jalapiques			jalapiques	ADJ	ADJ				0.05	0.05	0.05																									
jalonneur			jalonneur	NOM	NOM	m			0.05	0.05	0.05																									
jalonneuse			jalonneuse	NOM	NOM	f			0.05	0.05	0.05																									
jamaïquaines			jamaïquaines	ADJ	ADJ				0.05	0.05	0.05																									
jamalac			jamalac	NOM	NOM	m			0.05	0.05	0.05																									
jamalacs			jamalacs	NOM	NOM	m			0.05	0.05	0.05																									
jamalaquier			jamalaquier	NOM	NOM	m			0.05	0.05	0.05																									
jamalaquiers			jamalaquiers	NOM	NOM	m			0.05	0.05	0.05																									
jambages			jambages	NOM	NOM	m			0.05	0.05	0.05																									
jamblichéen		ʒɑ̃.bli.ke.ɛ̃	jamblichéen	ADJ	ADJ				0.05	0.05	0.05																									
jamblons			jamblons	NOM	NOM	m			0.05	0.05	0.05																									
jambose			jambose	NOM	NOM	f			0.05	0.05	0.05																									
jambosier			jambosier	NOM	NOM	m			0.05	0.05	0.05																									
jambosiers			jambosiers	NOM	NOM	m			0.05	0.05	0.05																									
janacékien		ja.nat.ʃe.kjɛ̃	janacékien	ADJ	ADJ				0.05	0.05	0.05																									
jangada			jangada	NOM	NOM	f			0.05	0.05	0.05																									
janissariat		ʒa.ni.sa.ʁja	janissariat	NOM	NOM	m			0.05	0.05	0.05																									
jansénismes			jansénismes	NOM	NOM	m			0.05	0.05	0.05																									
jaonnaise			jaonnaise	ADJ	ADJ				0.05	0.05	0.05																									
jaonnaises			jaonnaises	ADJ	ADJ				0.05	0.05	0.05																									
japanimation		ʒa.pa.ni.ma.sjɔ̃	japanimation	NOM	NOM	f			0.05	0.05	0.05																									
japanimations			japanimations	NOM	NOM				0.05	0.05	0.05																									
japanophone		ʒa.pa.nɔ.fɔn	japanophone	NOM	NOM				0.05	0.05	0.05																									
japchae			japchae	NOM	NOM	m			0.05	0.05	0.05																									
japhug		dʒa.puk	japhug	NOM	NOM	m			0.05	0.05	0.05																									
japonaiserie			japonaiserie	NOM	NOM	f			0.05	0.05	0.05																									
japonisation		ʒa.pɔ.ni.za.sjɔ̃	japonisation	NOM	NOM	f			0.05	0.05	0.05																									
japonismes			japonismes	NOM	NOM	m			0.05	0.05	0.05																									
japonité		ʒa.pɔ.ni.te	japonité	NOM	NOM	f			0.05	0.05	0.05																									
jaquemarts			jaquemarts	NOM	NOM	m			0.05	0.05	0.05																									
jaraï		ʒa.ʁa.i	jaraï	ADJ	ADJ				0.05	0.05	0.05																									
jaraïe			jaraïe	ADJ	ADJ				0.05	0.05	0.05																									
jaraïes			jaraïes	ADJ	ADJ				0.05	0.05	0.05																									
jardiniste			jardiniste	NOM	NOM				0.05	0.05	0.05																									
jargonnante		ʒaʁ.ɡɔ.nɑ̃t	jargonnante	ADJ	ADJ				0.05	0.05	0.05																									
jargonnantes			jargonnantes	ADJ	ADJ				0.05	0.05	0.05																									
jargonnants			jargonnants	ADJ	ADJ				0.05	0.05	0.05																									
jarnigoines			jarnigoines	NOM	NOM				0.05	0.05	0.05																									
jarosse		ʒa.ʁɔs	jarosse	NOM	NOM	f			0.05	0.05	0.05																									
jarosses			jarosses	NOM	NOM				0.05	0.05	0.05																									
jaseran		ʒaz.ʁɑ̃	jaseran	NOM	NOM	m			0.05	0.05	0.05																									
jaserans			jaserans	NOM	NOM				0.05	0.05	0.05																									
jaserie		ʒaz.ʁi	jaserie	NOM	NOM	f			0.05	0.05	0.05																									
jaseron		ʒaz.ʁɔ̃	jaseron	NOM	NOM	m			0.05	0.05	0.05																									
jaserons			jaserons	NOM	NOM				0.05	0.05	0.05																									
jaseuse			jaseuse	NOM	NOM				0.05	0.05	0.05																									
